480997;3076675;0
480997;3143238;0
480997;2041929;0
480997;2011210;0
480997;2742350;0
480997;2741329;0
480997;2740820;0
480997;2041438;0
480997;4045919;0
480997;610405;1994
480997;2045045;0
480997;2040443;0
480997;363645;1991
480997;2436236;0
480997;10917;1994
480997;13996;1998
480997;2040493;0
480997;2435760;0
480997;14527;1997
480997;2147520;0
480997;2436296;0
480997;3076307;0
480997;13530;1993
480997;2044640;0
480997;3076320;0
480997;3946208;0
480997;2741476;0
480997;2433765;0
480997;3462375;0
480997;2740463;0
480997;3142900;0
480997;2040566;0
480997;11001;1989
480997;2434298;0
480997;3218681;0
480997;2741506;0
480997;2742021;0
480997;2742535;0
480997;2741514;0
480997;3076364;0
480997;3076879;0
480997;363291;1990
480997;2434843;0
480997;2041630;0
480997;3461408;0
480997;2043685;0
480997;2149670;0
480997;2741545;0
480997;3385340;0
480997;2740023;0
480997;816441;1993
480997;2182459;0
480997;2435902;0
480997;363842;1980
480997;363847;1993
480997;2434888;0
480997;2040653;0
480997;2043725;0
480997;2742111;0
480997;2740076;0
480997;363885;1976
480997;3075959;0
480997;3945849;0
480997;2433406;0
480997;363906;1987
480997;2436487;0
480997;2040713;0
480997;2432415;0
480997;610736;2000
480997;610745;1997
480997;363965;1984
480997;2436041;0
480997;2044877;0
480997;11217;1997
480997;2040799;0
480997;363494;1999
480997;2740202;0
480997;2435568;0
480997;2435063;0
480997;711676;1993
1807391;710721;1998
1807391;363906;1987
1807391;2741538;0
1807391;3075970;0
1807391;10917;1994
1807391;2042821;0
1807391;2043914;0
1807391;2044813;0
1807391;14446;1992
1807391;2740463;0
1807391;710677;1984
1807391;3946009;0
1807391;2043323;0
1807391;3076156;0
710192;610306;1998
710192;710151;1985
710192;2433546;0
710192;3076111;0
710192;2433041;0
710192;816659;1997
710192;2433044;0
710192;710677;1984
710192;2182165;0
710192;364058;1983
710192;2433563;0
710192;2741275;0
710192;364062;1988
710192;2436640;0
710192;2043427;0
710192;2740262;0
710192;363565;1989
710192;2147377;0
710192;2432563;0
710192;2041399;0
710192;363576;1986
710192;363577;1988
710192;3076669;0
710192;11839;1990
710192;710721;1998
710192;3076675;0
710192;364105;1985
710192;2011210;0
710192;11851;1993
710192;2180684;0
710192;2739788;0
710192;2435663;0
710192;364112;1987
710192;3076689;0
710192;2435156;0
710192;3144285;0
710192;2043492;0
710192;2740326;0
710192;2741356;0
710192;2433652;0
710192;2742395;0
710192;2043004;0
710192;13438;1994
710192;2043014;0
710192;2739846;0
710192;3076748;0
710192;11405;1989
710192;2740365;0
710192;3462284;0
710192;2742416;0
710192;2739861;0
710192;2435734;0
710192;13466;1997
710192;2741403;0
710192;2742431;0
710192;363682;1989
710192;10917;1994
710192;610470;1997
710192;610471;1996
710192;2042539;0
710192;2433708;0
710192;2740398;0
710192;2435760;0
710192;2147520;0
710192;710849;1996
710192;2432709;0
710192;2436296;0
710192;2042571;0
710192;2435277;0
710192;2042581;0
710192;363737;1985
710192;13530;1993
710192;2181851;0
710192;2041052;0
710192;2739932;0
710192;2436319;0
710192;2044640;0
710192;2045162;0
710192;2027755;0
710192;2043631;0
710192;2740463;0
710192;2741488;0
710192;610547;1996
710192;3076859;0
710192;3946235;0
710192;11518;1990
710192;3076353;0
710192;2741506;0
710192;300291;2000
710192;2043153;0
710192;2043670;0
710192;2040599;0
710192;3076888;0
710192;363291;1990
710192;2740003;0
710192;3946280;0
710192;363823;1985
710192;13617;1989
710192;2045236;0
710192;3143994;0
710192;13628;1994
710192;3388735;0
710192;2436416;0
710192;363847;1993
710192;2434888;0
710192;13129;1997
710192;2740039;0
710192;2740046;0
710192;3946325;0
710192;3142998;0
710192;2741083;0
710192;2027870;0
710192;2742111;0
710192;3461992;0
710192;2742123;0
710192;3076460;0
710192;2741102;0
710192;2432883;0
710192;3075959;0
710192;2433401;0
710192;3075963;0
710192;2741634;0
710192;2741639;0
710192;2741128;0
710192;13199;1989
710192;3143581;0
710192;2741151;0
710192;2436512;0
710192;610209;1994
710192;11686;1996
710192;2432936;0
710192;2044843;0
710192;2432942;0
710192;2740153;0
710192;3077049;0
710192;2436546;0
710192;2741186;0
710192;3076556;0
710192;363985;1986
710192;610783;1993
710192;2433504;0
710192;2432482;0
710192;363494;1999
710192;610794;2000
710192;2044401;0
710192;11257;1991
710192;711676;1993
357865;710721;1998
357865;13530;1993
357865;4099980;0
357865;10917;1994
1807385;3461408;0
1807385;710721;1998
1807385;3461378;0
1807385;2434211;0
1807385;10917;1994
1807385;2043685;0
1807385;2042571;0
1807385;13530;1993
1807385;2043323;0
1807385;3385340;0
363965;2041344;0
363965;2040833;0
363965;2740742;0
363965;710151;1985
363965;2435080;0
363965;2741256;0
363965;2436109;0
363965;610831;1994
363965;3076111;0
363965;3461648;0
363965;2432530;0
363965;710677;1984
363965;3946009;0
363965;2433053;0
363965;2043422;0
363965;2742303;0
363965;3076637;0
363965;2741793;0
363965;2740776;0
363965;817198;1995
363965;2147377;0
363965;2433592;0
363965;3076669;0
363965;3076159;0
363965;710721;1998
363965;2045505;0
363965;364105;1985
363965;2041929;0
363965;364108;1992
363965;2742350;0
363965;2741329;0
363965;2740820;0
363965;2741340;0
363965;3143261;0
363965;3143775;0
363965;4045919;0
363965;2043492;0
363965;610405;1994
363965;2740331;0
363965;2436215;0
363965;2740347;0
363965;363645;1991
363965;3076221;0
363965;2045055;0
363965;2432639;0
363965;2182277;0
363965;2041479;0
363965;2182280;0
363965;2436235;0
363965;3461773;0
363965;2433166;0
363965;3144339;0
363965;2042008;0
363965;2040474;0
363965;2040475;0
363965;2741403;0
363965;2042014;0
363965;14495;1997
363965;3076256;0
363965;3076771;0
363965;10917;1994
363965;610470;1997
363965;2739878;0
363965;3946155;0
363965;2432684;0
363965;817837;1993
363965;2042030;0
363965;2043572;0
363965;2147520;0
363965;2432706;0
363965;2740419;0
363965;12487;1994
363965;2042570;0
363965;2042571;0
363965;2435276;0
363965;2434263;0
363965;363738;1990
363965;13530;1993
363965;2042587;0
363965;2044640;0
363965;3076322;0
363965;3143907;0
363965;2433765;0
363965;3462375;0
363965;2040553;0
363965;2739947;0
363965;2740972;0
363965;3461869;0
363965;2740463;0
363965;2433265;0
363965;610547;1996
363965;3142900;0
363965;2040566;0
363965;3076854;0
363965;3218681;0
363965;2434298;0
363965;3076859;0
363965;11004;1998
363965;2741503;0
363965;3076353;0
363965;3461378;0
363965;2742021;0
363965;2742535;0
363965;2182410;0
363965;2432780;0
363965;2740493;0
363965;3076879;0
363965;2433302;0
363965;363291;1990
363965;2042653;0
363965;2041630;0
363965;3461408;0
363965;2741538;0
363965;2043685;0
363965;2041640;0
363965;2740012;0
363965;3385340;0
363965;13617;1989
363965;2041655;0
363965;2435896;0
363965;816441;1993
363965;2182459;0
363965;2041150;0
363965;2042176;0
363965;3461441;0
363965;2044228;0
363965;363847;1993
363965;2044747;0
363965;14156;1995
363965;2043725;0
363965;3461456;0
363965;2434389;0
363965;2042710;0
363965;3142998;0
363965;3462485;0
363965;2435417;0
363965;2027870;0
363965;3388768;0
363965;2740582;0
363965;817512;1994
363965;2740074;0
363965;2741098;0
363965;3461484;0
363965;610669;1997
363965;2434925;0
363965;3076976;0
363965;3075959;0
363965;610685;1994
363965;363906;1987
363965;3075970;0
363965;2435461;0
363965;4099980;0
363965;2044813;0
363965;2042261;0
363965;2432415;0
363965;2436512;0
363965;2740128;0
363965;3462050;0
363965;13732;1998
363965;11691;1995
363965;711603;1984
363965;2182069;0
363965;2434998;0
363965;2041272;0
363965;3076026;0
363965;2043323;0
363965;3144122;0
363965;3076036;0
363965;2042821;0
363965;2433989;0
363965;2436041;0
363965;3076556;0
363965;2044877;0
363965;3077069;0
363965;363985;1986
363965;2044369;0
363965;816595;1995
363965;2432466;0
363965;12247;1997
363965;2432475;0
363965;2041820;0
363965;2042849;0
363965;2044387;0
363965;3077092;0
363965;2181607;0
363965;2436073;0
363965;2741745;0
363965;2741235;0
363965;11257;1991
363965;711676;1993
363965;2041343;0
481842;2741506;0
481842;710151;1985
481842;2041610;0
481842;2042379;0
481842;2433931;0
481842;2180749;0
481842;2434829;0
481842;2436109;0
481842;3076366;0
481842;12704;1997
481842;3076771;0
481842;10917;1994
481842;2742394;0
481842;2740776;0
481842;364079;1983
481842;363952;1987
481842;3143994;0
481842;2436411;0
481842;363965;1984
481842;363966;1982
481842;2435902;0
481842;3076036;0
481842;2011210;0
481842;2044369;0
481842;3076307;0
481842;363860;1979
481842;363733;1982
481842;2433493;0
481842;2432475;0
481842;2027870;0
481842;363616;1983
481842;2181607;0
481842;363756;1993
481842;2433132;0
481842;363378;1984
481842;2434298;0
481842;3461372;0
481842;363261;1978
741020;2045440;0
741020;3076100;0
741020;3385351;0
741020;14344;1993
741020;2044936;0
741020;3385352;0
741020;2181648;0
741020;3077140;0
741020;3076633;0
741020;2043932;0
741020;364067;1987
741020;610340;1995
741020;2742328;0
741020;363577;1988
741020;363579;1981
741020;3076165;0
741020;11334;1991
741020;363590;1989
741020;363593;1984
741020;2011210;0
741020;3076694;0
741020;3144286;0
741020;3946079;0
741020;2040423;0
741020;2741867;0
741020;3076207;0
741020;2041968;0
741020;363640;1979
741020;2042493;0
741020;3076734;0
741020;3076234;0
741020;2740366;0
741020;2742421;0
741020;2741915;0
741020;10919;1997
741020;2434727;0
741020;2436263;0
741020;3076269;0
741020;2741429;0
741020;3388598;0
741020;2740410;0
741020;3946174;0
741020;2433215;0
741020;10948;1993
741020;2042055;0
741020;3076807;0
741020;2740941;0
741020;363214;1992
741020;2040533;0
741020;2041576;0
741020;2027755;0
741020;2044145;0
741020;363250;1984
741020;363772;1990
741020;363773;1983
741020;3076863;0
741020;2742016;0
741020;3076864;0
741020;710919;1981
741020;363788;1992
741020;3076365;0
741020;2740494;0
741020;710423;1981
741020;2432798;0
741020;2041638;0
741020;2740548;0
741020;2435400;0
741020;3076944;0
741020;2741585;0
741020;2042706;0
741020;3076434;0
741020;363875;1987
741020;3076453;0
741020;3076966;0
741020;3946346;0
741020;2432369;0
741020;2742132;0
741020;2741111;0
741020;363898;1983
741020;2741115;0
741020;2041211;0
741020;2182525;0
741020;3076987;0
741020;4099962;0
741020;3075968;0
741020;3946372;0
741020;363399;1993
741020;3077005;0
741020;3076497;0
741020;2741651;0
741020;3075988;0
741020;2435995;0
741020;2043805;0
741020;3945885;0
741020;2741161;0
741020;12204;1994
741020;3077036;0
741020;363951;1990
741020;2045364;0
741020;363445;1985
741020;363958;1987
741020;2436028;0
741020;3077062;0
741020;14280;1996
741020;2436558;0
741020;3076053;0
741020;11222;1989
741020;2433494;0
741020;3076569;0
741020;3076060;0
741020;2041821;0
741020;363998;1984
741020;3076061;0
741020;3076062;0
741020;3076073;0
741020;3076606;0
363461;14336;1989
363461;364033;1992
363461;2739971;0
363461;2742280;0
363461;2433428;0
363461;364183;1989
363461;3076633;0
363461;2045346;0
363461;10919;1997
363461;12200;1995
363461;610608;1993
363461;2741427;0
363461;2043573;0
363461;13751;1997
363461;2741047;0
363461;2040761;0
363461;2043840;0
363461;2042945;0
363461;3076933;0
363461;2011210;0
363461;363211;1993
363461;363214;1992
363461;13647;1998
363461;711378;1998
363461;2043732;0
363461;2040533;0
363461;2045268;0
363461;610783;1993
363461;363875;1987
363461;2043366;0
363461;13290;1991
363461;2027755;0
363461;2041070;0
363461;3077105;0
363461;363772;1990
363875;14336;1989
363875;364033;1992
363875;3076352;0
363875;2739971;0
363875;364166;1994
363875;2148103;0
363875;2434699;0
363875;363788;1992
363875;2043148;0
363875;2040465;0
363875;363794;1993
363875;364054;1991
363875;2435734;0
363875;3076633;0
363875;2432925;0
363875;2741502;0
363875;363425;1995
363875;2432545;0
363875;820259;2000
363875;610340;1995
363875;2040997;0
363875;2042405;0
363875;10919;1997
363875;12200;1995
363875;2181928;0
363875;2740649;0
363875;12204;1994
363875;2043566;0
363875;610608;1993
363875;2740017;0
363875;2147891;0
363875;2043573;0
363875;13751;1997
363875;2741047;0
363875;2436028;0
363875;2043840;0
363875;610369;1996
363875;2042945;0
363875;2740677;0
363875;3076933;0
363875;363211;1993
363875;610765;1997
363875;363214;1992
363875;13647;1998
363875;711378;1998
363875;2043732;0
363875;2040533;0
363875;2045268;0
363875;2433112;0
363875;2741210;0
363875;610783;1993
363875;13290;1991
363875;2041070;0
363875;3113713;0
363875;4099957;0
363875;363771;1991
363875;2432894;0
363875;363391;1993
742198;2045153;0
742198;12450;1997
742198;10919;1997
742198;14411;1994
742198;610765;1997
742198;711378;1998
742198;11636;1994
742198;610550;1995
11529;2040997;0
11529;2147175;0
11529;610184;1996
11529;10919;1997
11529;2182185;0
11529;2182064;0
11529;11089;1997
11529;2433810;0
710919;2045440;0
710919;2435584;0
710919;2044936;0
710919;2041874;0
710919;2432531;0
710919;3077140;0
710919;364054;1991
710919;2741782;0
710919;2042392;0
710919;3076631;0
710919;3076633;0
710919;3946007;0
710919;2043932;0
710919;3385373;0
710919;4045846;0
710919;610340;1995
710919;2434599;0
710919;2740275;0
710919;2044984;0
710919;363577;1988
710919;3076670;0
710919;2040895;0
710919;610883;1993
710919;3076165;0
710919;11334;1991
710919;363590;1989
710919;2011210;0
710919;363597;1989
710919;11855;1995
710919;2045007;0
710919;3076688;0
710919;2043986;0
710919;364115;1990
710919;14430;1990
710919;2040423;0
710919;3076207;0
710919;2041968;0
710919;3076727;0
710919;2041464;0
710919;11899;1995
710919;2042493;0
710919;2740862;0
710919;363657;1989
710919;2041481;0
710919;3076234;0
710919;711308;1983
710919;2041484;0
710919;2740366;0
710919;363665;1983
710919;2742421;0
710919;10919;1997
710919;711335;1991
710919;2436263;0
710919;363694;1986
710919;3946158;0
710919;3076785;0
710919;2043575;0
710919;2740410;0
710919;2433215;0
710919;2042563;0
710919;10948;1993
710919;2741959;0
710919;711378;1998
710919;2040533;0
710919;2043613;0
710919;2042079;0
710919;13027;1991
710919;2045155;0
710919;2042598;0
710919;3076840;0
710919;2027755;0
710919;711407;1984
710919;2044145;0
710919;363250;1984
710919;13559;1990
710919;13563;1989
710919;363773;1983
710919;2741502;0
710919;2433793;0
710919;14087;1989
710919;3076871;0
710919;4100365;0
710919;2742031;0
710919;11538;1991
710919;3076888;0
710919;2041118;0
710919;12579;1992
710919;2040611;0
710919;2041638;0
710919;2740521;0
710919;2042160;0
710919;2436409;0
710919;2042170;0
710919;2741054;0
710919;2740548;0
710919;2435400;0
710919;3076434;0
710919;2041685;0
710919;2434901;0
710919;363875;1987
710919;3076966;0
710919;3076455;0
710919;2432369;0
710919;2434933;0
710919;3076603;0
710919;363898;1983
710919;2041211;0
710919;3076987;0
710919;2042237;0
710919;2182525;0
710919;2432894;0
710919;3075968;0
710919;3077005;0
710919;363406;1985
710919;2741651;0
710919;2044820;0
710919;2433428;0
710919;3075988;0
710919;2043805;0
710919;363935;1988
710919;2045346;0
710919;3945890;0
710919;2742180;0
710919;363430;1985
710919;2741161;0
710919;363951;1990
710919;711603;1984
710919;2043836;0
710919;2041285;0
710919;3077062;0
710919;3077065;0
710919;363469;1987
710919;11222;1989
710919;2434521;0
710919;3076569;0
710919;2040797;0
710919;3076061;0
710919;3076062;0
710919;2044908;0
710919;11771;1994
710919;711676;1993
710919;363518;1983
363579;2741248;0
363579;2041345;0
363579;14344;1993
363579;2742280;0
363579;363533;1993
363579;2042392;0
363579;3076633;0
363579;2043932;0
363579;2181666;0
363579;2042403;0
363579;610340;1995
363579;2739778;0
363579;11334;1991
363579;2011210;0
363579;3143242;0
363579;363597;1989
363579;2741330;0
363579;3144286;0
363579;2739807;0
363579;610400;1992
363579;2739810;0
363579;2040423;0
363579;2041968;0
363579;2044021;0
363579;2740348;0
363579;2042493;0
363579;2433668;0
363579;3076234;0
363579;2434699;0
363579;2041484;0
363579;2740366;0
363579;2436239;0
363579;2742421;0
363579;610455;1994
363579;2043543;0
363579;10919;1997
363579;711335;1991
363579;4100263;0
363579;2040496;0
363579;2741427;0
363579;2043573;0
363579;2741429;0
363579;3388598;0
363579;2740410;0
363579;2433215;0
363579;14529;1994
363579;10948;1993
363579;363214;1992
363579;711378;1998
363579;2040533;0
363579;2042071;0
363579;3113689;0
363579;3076325;0
363579;2027755;0
363579;4100332;0
363579;610545;1995
363579;363771;1991
363579;363772;1990
363579;2742016;0
363579;2433793;0
363579;3076352;0
363579;710919;1981
363579;363788;1992
363579;2742031;0
363579;363794;1993
363579;2209564;0
363579;2041118;0
363579;2181928;0
363579;2740521;0
363579;2741035;0
363579;610608;1993
363579;2740017;0
363579;2436409;0
363579;2040634;0
363579;2042170;0
363579;2434375;0
363579;2435400;0
363579;13647;1998
363579;2041168;0
363579;3076431;0
363579;2042706;0
363579;363875;1987
363579;363876;1984
363579;3076966;0
363579;3076455;0
363579;2742124;0
363579;2432369;0
363579;4099962;0
363579;2041211;0
363579;2741115;0
363579;2042237;0
363579;2182014;0
363579;2041727;0
363579;2045312;0
363579;2433920;0
363579;3076479;0
363579;2740615;0
363579;3077005;0
363579;363406;1985
363579;2433428;0
363579;12697;1993
363579;2042778;0
363579;363932;1992
363579;2045346;0
363579;2741155;0
363579;12200;1995
363579;2740649;0
363579;2741161;0
363579;363951;1990
363579;363445;1985
363579;2043836;0
363579;2436028;0
363579;14273;1995
363579;363461;1985
363579;11222;1989
363579;2044887;0
363579;2433494;0
363579;2742230;0
363579;2436058;0
363579;4100566;0
363579;13290;1991
363579;3076603;0
1527604;10919;1997
1527604;13290;1991
1527604;14411;1994
1527604;3113713;0
1527604;11636;1994
1527604;2043512;0
13290;14273;1995
13290;10919;1997
363449;2041090;0
363449;14344;1993
363449;11529;1995
363449;363657;1989
363449;2742031;0
363449;2434070;0
363449;2041722;0
363449;10919;1997
363449;363694;1986
363449;363951;1990
363449;3946174;0
363449;2741698;0
363449;10948;1993
363449;2041549;0
363449;2436558;0
363449;2040533;0
363449;3076053;0
363449;2740183;0
363449;2043352;0
363449;3076060;0
363449;363877;1998
363449;2027755;0
363449;2432369;0
363449;2740469;0
363449;2045303;0
363449;2041464;0
363449;2434810;0
363449;2435838;0
363536;711378;1998
363536;2740975;0
363536;10919;1997
363700;610177;1995
363700;610693;1994
363700;11529;1995
363700;2432275;0
363700;2434070;0
363700;2433689;0
363700;2435738;0
363700;3113631;0
363700;610596;2000
363700;3077030;0
363700;10919;1997
363700;2741941;0
363700;2740408;0
363700;3946168;0
363700;3946301;0
363700;3143998;0
363700;2432321;0
363700;817478;1992
363700;2740433;0
363700;2040403;0
363700;2040533;0
363700;2043352;0
363700;2148313;0
363700;2741210;0
363700;2741980;0
363700;2041821;0
363700;2739811;0
363700;12772;1998
363700;2147175;0
363700;2740975;0
363700;11376;1996
363700;3113711;0
363700;363509;1997
363700;2740469;0
363700;2180985;0
363700;2434810;0
363700;2435838;0
363700;4042495;0
243230;10919;1997
1839590;816659;1997
1839590;12055;1993
1839590;2742554;0
1839590;2433696;0
1839590;11553;1997
1839590;2041506;0
1839590;2148522;0
1839590;10925;1997
1839590;3393453;0
1839590;11568;1994
1839590;10932;1996
1839590;12983;1997
1839590;2182082;0
1839590;2042188;0
1839590;11470;1997
1839590;2436436;0
1839590;3143898;0
1839590;12399;1995
1839590;2740597;0
1839590;2044538;0
361620;2148522;0
361620;3393453;0
361620;10925;1997
361620;13295;1996
361620;12055;1993
1840363;11568;1994
1840363;491665;1995
1840363;10925;1997
1840363;3393453;0
1840959;10925;1997
1839437;11568;1994
1839437;10925;1997
1839437;3393453;0
300883;2742407;0
300883;2182165;0
300883;2741537;0
300883;12066;1996
300883;2045348;0
300883;301477;2000
300883;11815;1998
300883;2148007;0
300883;2148652;0
300883;10926;1997
300883;12982;1997
300883;2041024;0
300883;3461448;0
300883;4099656;0
300883;3462225;0
300883;11602;1998
300883;363864;1997
300883;12632;1998
300883;3462237;0
300883;300896;1998
300883;2045026;0
300883;11109;1995
300883;2147562;0
300883;10989;1998
300883;14190;1996
300883;13813;1998
300883;3144057;0
363235;2739969;0
363235;2740739;0
363235;3142919;0
363235;363277;1987
363235;2147598;0
363235;12432;1997
363235;13841;1993
363235;2147348;0
363235;363670;1998
363235;2043159;0
363235;711320;1991
363235;2739998;0
363235;363807;1994
363235;4100127;0
363235;2432673;0
363235;3462433;0
363235;12835;1994
363235;11811;1992
363235;301477;2000
363235;10926;1997
363235;3076923;0
363235;2181184;0
363235;14273;1995
363235;711235;1988
363235;12996;1990
363235;4100424;0
363235;363475;1992
363235;2432743;0
363235;3461488;0
363235;3462257;0
363235;12150;1994
363235;3462390;0
363235;4045432;0
363235;3462011;0
363235;13055;1993
363267;2180865;0
363267;2045058;0
363267;2739969;0
363267;2740739;0
363267;11782;1998
363267;2739846;0
363267;3142919;0
363267;2043404;0
363267;363663;1997
363267;12432;1997
363267;14354;1997
